locus_key	trait	locus	abf_class	failure_reason	is_mhc	qc_exp_lead_present	qc_mdd_lead_present_main	qc_mdd_lead_present_noukbb
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus367	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus367	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus368	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus368	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus369	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus369	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus370	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus370	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus371	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus371	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus372	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus372	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus373	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus373	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus374	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus374	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus375	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus375	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus376	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus376	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus377	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus377	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus378	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus378	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus379	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus379	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus380	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus380	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus381	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus381	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus382	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus382	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus383	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus383	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus384	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus384	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus385	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus385	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus386	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus386	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus387	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus387	inconclusive	lead_missing	FALSE	FALSE	FALSE	FALSE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus388	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus388	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus389	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus389	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus390	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus390	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus391	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus391	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus392	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus392	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus393	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus393	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus394	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus394	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus395	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus395	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus396	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus396	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus397	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus397	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus398	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus398	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus399	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus399	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus400	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus400	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus401	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus401	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus402	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus402	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus403	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus403	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus404	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus404	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus405	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus405	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus406	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus406	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus407	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus407	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus408	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus408	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus409	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus409	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus410	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus410	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus411	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus411	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus412	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus412	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus413	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus413	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus414	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus414	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus415	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus415	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus416	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus416	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus417	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus417	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus418	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus418	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus419	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus419	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus420	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus420	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus421	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus421	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus422	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus422	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus423	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus423	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus424	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus424	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus425	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus425	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus426	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus426	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus427	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus427	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus428	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus428	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus429	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus429	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus430	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus430	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus431	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus431	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus432	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus432	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus433	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus433	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus434	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus434	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus435	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus435	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus436	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus436	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus437	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus437	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus438	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus438	inconclusive	lead_missing	FALSE	FALSE	FALSE	FALSE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus439	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus439	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus440	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus440	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus441	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus441	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus442	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus442	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus443	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus443	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus444	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus444	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus445	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus445	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus446	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus446	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL__locus447	Cholesteryl_esters_to_total_lipids_ratio_in_very_small_VLDL	locus447	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus001	Free_cholesterol_in_very_large_HDL	locus001	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus002	Free_cholesterol_in_very_large_HDL	locus002	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus003	Free_cholesterol_in_very_large_HDL	locus003	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus004	Free_cholesterol_in_very_large_HDL	locus004	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus005	Free_cholesterol_in_very_large_HDL	locus005	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus006	Free_cholesterol_in_very_large_HDL	locus006	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus007	Free_cholesterol_in_very_large_HDL	locus007	inconclusive	lead_missing	FALSE	FALSE	FALSE	FALSE
Free_cholesterol_in_very_large_HDL__locus008	Free_cholesterol_in_very_large_HDL	locus008	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus009	Free_cholesterol_in_very_large_HDL	locus009	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus010	Free_cholesterol_in_very_large_HDL	locus010	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus011	Free_cholesterol_in_very_large_HDL	locus011	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus012	Free_cholesterol_in_very_large_HDL	locus012	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus013	Free_cholesterol_in_very_large_HDL	locus013	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus014	Free_cholesterol_in_very_large_HDL	locus014	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus015	Free_cholesterol_in_very_large_HDL	locus015	inconclusive	lead_missing	FALSE	FALSE	FALSE	FALSE
Free_cholesterol_in_very_large_HDL__locus016	Free_cholesterol_in_very_large_HDL	locus016	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus017	Free_cholesterol_in_very_large_HDL	locus017	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus018	Free_cholesterol_in_very_large_HDL	locus018	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus019	Free_cholesterol_in_very_large_HDL	locus019	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus020	Free_cholesterol_in_very_large_HDL	locus020	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus021	Free_cholesterol_in_very_large_HDL	locus021	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus022	Free_cholesterol_in_very_large_HDL	locus022	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus023	Free_cholesterol_in_very_large_HDL	locus023	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus024	Free_cholesterol_in_very_large_HDL	locus024	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus025	Free_cholesterol_in_very_large_HDL	locus025	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus026	Free_cholesterol_in_very_large_HDL	locus026	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus027	Free_cholesterol_in_very_large_HDL	locus027	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus028	Free_cholesterol_in_very_large_HDL	locus028	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus029	Free_cholesterol_in_very_large_HDL	locus029	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus030	Free_cholesterol_in_very_large_HDL	locus030	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus031	Free_cholesterol_in_very_large_HDL	locus031	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus032	Free_cholesterol_in_very_large_HDL	locus032	inconclusive	lead_missing	FALSE	FALSE	FALSE	FALSE
Free_cholesterol_in_very_large_HDL__locus033	Free_cholesterol_in_very_large_HDL	locus033	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus034	Free_cholesterol_in_very_large_HDL	locus034	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus035	Free_cholesterol_in_very_large_HDL	locus035	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Free_cholesterol_in_very_large_HDL__locus036	Free_cholesterol_in_very_large_HDL	locus036	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
