locus_key	trait	locus	outcome	p12	nsnp	PP.H0	PP.H1	PP.H2	PP.H3	PP.H4
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus282	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus282	main	5e-06	5638	1.49137752973563e-14	6.91977813778829e-09	2.1552336988397e-06	0.999997567728022	2.70118486169377e-07
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus282	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus282	main	1e-05	5638	1.4913771268871e-14	6.91977626862881e-09	2.15523311667139e-06	0.999997297610267	5.40236826410801e-07
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus282	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus282	main	1e-04	5638	1.49136987565075e-14	6.91974262393066e-09	2.15522263769565e-06	0.999992435515609	5.40234199721114e-06
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus282	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus282	noUKBB	1e-06	5483	2.92069362953825e-11	1.35515262116968e-05	2.15521666767909e-06	0.999984210752978	8.24749363793606e-08
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus282	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus282	noUKBB	5e-06	5483	2.92069266600248e-11	1.35515217410532e-05	2.15521595667389e-06	0.99998388085855	4.12374545854544e-07
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus282	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus282	noUKBB	1e-05	5483	2.92069146158366e-11	1.35515161527529e-05	2.15521506791806e-06	0.99998346849082	8.24748751603696e-07
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus282	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus282	noUKBB	1e-04	5483	2.92066978221485e-11	1.35514155641352e-05	2.15519907043837e-06	0.99997604592986	8.24742629754608e-06
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus283	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus283	main	1e-06	2197	4.12205084981875e-05	2.6888111250285e-06	0.916363539232679	0.0595337468329984	0.024058804614699
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus283	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus283	main	5e-06	2197	3.76018830667926e-05	2.45276842027455e-06	0.835918718722613	0.0543074568582984	0.109733769767602
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus283	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus283	main	1e-05	2197	3.38836972354794e-05	2.21023139702074e-06	0.753260594113189	0.0489373742944412	0.197765937663738
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus283	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus283	main	1e-04	2197	1.21888475149571e-05	7.9507774148234e-07	0.270967434777391	0.0176040468344388	0.711415534462914
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus283	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus283	noUKBB	1e-06	2159	0.00154459304220089	8.91986466849697e-05	0.934171955927879	0.0538439589296491	0.0103502934535861
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus283	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus283	noUKBB	5e-06	2159	0.00148318734512609	8.56525313470328e-05	0.897033707486889	0.0517033783747666	0.0496940742618719
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus283	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus283	noUKBB	1e-05	2159	0.00141297105651381	8.15976134830161e-05	0.854566801396558	0.0492556637619619	0.0946829661714837
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus283	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus283	noUKBB	1e-04	2159	0.000762882907662613	4.40556969268994e-05	0.461392611855649	0.0265938242799456	0.511206625259816
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus284	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus284	main	1e-06	3786	6.83107340778894e-23	0.955617122558785	3.145704412346e-24	0.0440022942270221	0.000380583214194458
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus284	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus284	main	5e-06	3786	6.82069004722414e-23	0.954164566488445	3.14092288224175e-24	0.0439354099089417	0.00190002360261337
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus284	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus284	main	1e-05	3786	6.80775515175498e-23	0.952355069378555	3.13496637214128e-24	0.0438520899031018	0.00379284071834094
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus284	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus284	main	1e-04	3786	6.58303937367281e-23	0.920918978383019	3.03148491726029e-24	0.0424045853610848	0.0366764362558946
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus284	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus284	noUKBB	1e-06	3693	6.48161208093124e-23	0.906730043225609	6.64714632291008e-24	0.0929858661849071	0.00028409058948372
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus284	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus284	noUKBB	5e-06	3693	6.47425498127486e-23	0.905700838884752	6.63960132988712e-24	0.0928803204849153	0.00141884063033438
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus284	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus284	noUKBB	1e-05	3693	6.46508206016945e-23	0.904417614426613	6.63019414105279e-24	0.0927487248257209	0.00283366074766738
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus284	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus284	noUKBB	1e-04	3693	6.30430373778134e-23	0.881925905051164	6.46530969238147e-24	0.0904421826593057	0.0276319122895334
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus285	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus285	main	1e-06	2451	0.00038341294582034	2.24464834145813e-05	0.943677061196956	0.0552397480517726	0.000677331322036083
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus285	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus285	main	5e-06	2451	0.000382376962246921	2.23858329113783e-05	0.941127241362571	0.0550904899940954	0.00337750584817509
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus285	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus285	main	1e-05	2451	0.000381089829120387	2.23104791376155e-05	0.937959278414377	0.0549050478738073	0.00673227340355816
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus285	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus285	main	1e-04	2451	0.000359318552510164	2.1035904023048e-05	0.884374613227646	0.0517683780043509	0.06347665431147
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus285	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus285	noUKBB	1e-06	2367	9.2879600406033e-05	5.29726588601008e-06	0.945395166808339	0.0539134380996951	0.000593218225673848
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus285	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus285	noUKBB	5e-06	2367	9.26597306420215e-05	5.28472590311639e-06	0.943157174705497	0.0537858112057355	0.00295906963222175
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus285	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus285	noUKBB	1e-05	2367	9.23863529904557e-05	5.26913416821115e-06	0.940374540958432	0.0536271248092491	0.0059006787451592
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus285	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus285	noUKBB	1e-04	2367	8.77274875026004e-05	5.00342190084094e-06	0.892953267656502	0.0509228123983833	0.0560311890357109
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus286	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus286	main	1e-06	3731	1.31163248070955e-11	2.24493688369428e-08	0.000583921106453677	0.999415646492233	4.09938830000477e-07
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus286	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus286	main	5e-06	3731	1.31163032995673e-11	2.24493320255312e-08	0.000583920148967505	0.999414007697793	2.049690789011e-06
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus286	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus286	main	1e-05	3731	1.31162764152564e-11	2.24492860114365e-08	0.000583918952114209	0.999411959212309	4.09937317557458e-06
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus286	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus286	main	1e-04	3731	1.31157925165042e-11	2.24484577899852e-08	0.000583897409593805	0.999375087909459	4.09922193741052e-05
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus286	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus286	noUKBB	1e-06	3641	2.9494783988368e-08	5.0482044697084e-05	0.000583890846014846	0.999363246905887	2.35070861517883e-06
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus286	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus286	noUKBB	5e-06	3641	2.94945066564045e-08	5.04815700272378e-05	0.000583885355837503	0.99935385014707	1.17534325603135e-05
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus286	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus286	noUKBB	1e-05	3641	2.9494159998784e-08	5.04809767024825e-05	0.000583878493261008	0.999342104447038	2.35065888375203e-05
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus286	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus286	noUKBB	1e-04	3641	2.94879215547551e-08	5.04702992413276e-05	0.000583754994463278	0.999130729049855	0.000235016168519211
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus287	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus287	main	1e-06	1616	8.19439990152027e-07	0.881389044719338	6.99851511171406e-08	0.0748382584821963	0.0437718073733237
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus287	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus287	main	5e-06	1616	6.9734396697118e-07	0.750062652880161	5.95574093229817e-08	0.0636874068612482	0.186249183357215
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus287	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus287	main	1e-05	1616	5.87856225112518e-07	0.632297719065568	5.02064913161227e-08	0.0536880511740423	0.314013591697672
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus287	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus287	main	1e-04	1616	1.53642820363733e-07	0.165258103455815	1.31220298379929e-08	0.01403197457105	0.820709755208286
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus287	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus287	noUKBB	1e-06	1575	8.82832221140296e-07	0.94957261584272	2.77811194780252e-08	0.0296737911228322	0.0207526824211075
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus287	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus287	noUKBB	5e-06	1575	8.15164796564423e-07	0.876789665896855	2.56517490700394e-08	0.0273993510031786	0.0958101422834218
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus287	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus287	noUKBB	1e-05	1575	7.43892363384959e-07	0.800129175725479	2.34089356177949e-08	0.0250037391934377	0.174866317779784
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus287	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus287	noUKBB	1e-04	1575	2.89025282041777e-07	0.310875029865358	9.09509836671054e-09	0.00971472907666158	0.6794099429376
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus288	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus288	main	1e-06	2593	0.000821542047879123	0.974998407809515	2.01540426469303e-05	0.0239161920084569	0.000243704091502335
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus288	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus288	main	5e-06	2593	0.000820741975169456	0.974048889011213	2.01344152893862e-05	0.0238929008177084	0.00121733378061943
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus288	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus288	main	1e-05	2593	0.000819744073017909	0.97286458808417	2.01099347864446e-05	0.0238638505463027	0.00243170736172285
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus288	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus288	main	1e-04	2593	0.000802187897084482	0.952029082918603	1.96792472526869e-05	0.0233527666941225	0.0237962832429371
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus288	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus288	noUKBB	1e-06	2464	0.000822950861467388	0.976595008448033	1.8875369632053e-05	0.0223977289143065	0.000165436406561419
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus288	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus288	noUKBB	5e-06	2464	0.000822406637472045	0.975949178347823	1.88628871989508e-05	0.0223829171168018	0.00082663501070426
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus288	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus288	noUKBB	1e-05	2464	0.000821727368859692	0.975143090928415	1.88473073548338e-05	0.0223644298960553	0.00165190449931505
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus288	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus288	noUKBB	1e-04	2464	0.00080968959982273	0.960857881805011	1.857120661692e-05	0.0220368056110012	0.0162770517775482
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus289	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus289	main	1e-06	1307	4.02229346086335e-05	6.09184603710498e-06	0.868130331588953	0.13147665427652	0.000346699353880099
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus289	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus289	main	5e-06	1307	4.01672307967759e-05	6.08340958042129e-06	0.866928077970982	0.131294575298824	0.00173109608981712
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus289	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus289	main	1e-05	1307	4.00978176214812e-05	6.07289681249533e-06	0.865429935593465	0.131067684542611	0.00345620914948996
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus289	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus289	main	1e-04	1307	3.88881668779471e-05	5.88969272358487e-06	0.8393220816711	0.127113700723419	0.0335194397458803
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus289	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus289	noUKBB	1e-06	1266	0.00163485312144489	0.000245550965669219	0.867484113808313	0.130290556396515	0.000344925708057642
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus289	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus289	noUKBB	5e-06	1266	0.00163260061774868	0.000245212645088292	0.866288892569705	0.130111041823607	0.00172225234385158
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus289	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus289	noUKBB	1e-05	1266	0.00162979370172588	0.000244791053123297	0.864799489621742	0.129887343042615	0.00343858258079386
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus289	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus289	noUKBB	1e-04	1266	0.00158087012932319	0.000237442851447019	0.838839712995095	0.12598835090342	0.0333536231207154
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus290	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus290	main	1e-06	2380	0.00373192549258779	0.796741077182532	0.000910509456564545	0.19434495036182	0.00427153750649575
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus290	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus290	main	5e-06	2380	0.00366923243669423	0.783356529987335	0.000895213700964549	0.19108012665088	0.0209988972241271
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus290	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus290	main	1e-05	2380	0.00359376728679146	0.767245226333848	0.000876801829461755	0.187150179270893	0.0411340252790057
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus290	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus290	main	1e-04	2380	0.00262279298884771	0.559948722264627	0.000639905009813337	0.13658540992829	0.300203169808422
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus290	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus290	noUKBB	1e-06	2310	0.00332941437194157	0.710804726766063	0.00132511836696459	0.282886179475866	0.00165456101916457
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus290	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus290	noUKBB	5e-06	2310	0.00330752436838212	0.706131376963134	0.00131640607028744	0.28102627896969	0.00821841362850648
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus290	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus290	noUKBB	1e-05	2310	0.00328056334190384	0.70037540221252	0.00130567548905379	0.278735515212717	0.0163028437438055
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus290	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus290	noUKBB	1e-04	2310	0.00286080938625892	0.61076111500766	0.00113861197154192	0.243070806778414	0.142168656856126
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus291	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus291	main	1e-06	2928	1.39933422993288e-23	3.15545914876707e-10	4.43464536689886e-14	0.999999999655969	2.84426713846436e-11
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus291	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus291	main	5e-06	2928	1.39933422977367e-23	3.15545914840807e-10	4.43464536639432e-14	0.999999999542197	1.42213356907038e-10
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus291	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus291	main	1e-05	2928	1.39933422957466e-23	3.15545914795931e-10	4.43464536576365e-14	0.999999999399982	2.84426713773626e-10
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus291	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus291	main	1e-04	2928	1.3993342259926e-23	3.15545913988185e-10	4.43464535441168e-14	0.999999996840145	2.84426713045541e-09
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus291	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus291	noUKBB	1e-06	2813	9.22093330093601e-21	2.07929440459732e-07	4.43464152521373e-14	0.999999126713523	6.65356991295963e-07
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus291	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus291	noUKBB	5e-06	2813	9.22090876015156e-21	2.07928887071977e-07	4.43462972276616e-14	0.999996465294964	3.32677610250484e-06
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus291	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus291	noUKBB	1e-05	2813	9.22087808435472e-21	2.07928195341426e-07	4.43461496979506e-14	0.99999313854169	6.65353007020487e-06
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus291	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus291	noUKBB	1e-04	2813	9.22032595491074e-21	2.07915744978474e-07	4.43434943309941e-14	0.999933260767521	6.65313166890032e-05
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus292	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus292	main	1e-06	3996	0.018978704481877	0.000496176000582931	0.955374474125877	0.0249753941672598	0.000175251224403583
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus292	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus292	main	5e-06	3996	0.0189654096368364	0.000495828422430431	0.954705221090114	0.0249578985581363	0.000875642292482326
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus292	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus292	main	1e-05	3996	0.0189488172510588	0.000495394633937487	0.953869972200927	0.0249360634863397	0.00174975242773755
Cholesterol_to_total_lipids_ratio_in_large_HDL__locus292	Cholesterol_to_total_lipids_ratio_in_large_HDL	locus292	main	1e-04	3996	0.0186550419072579	0.000487714221647163	0.939081530510243	0.0245494641262487	0.017226249234604
